,0
segment20_Ay_std,1
segment20_Gx_mean,1
segment7_Gz_min,1
segment9_Gx_mean,1
segment9_Gy_std,1
segment18_Ay_min,1
segment18_Ax_median,1
segment17_Gy_max,1
segment2_Az_max,1
segment17_Ax_median,1
segment2_Ax_median,1
segment10_Ax_max,1
segment17_Gx_min,1
segment17_Gx_mean,1
segment1_Gz_std,1
segment6_Gz_max,0
segment7_Gx_median,0
segment24_Gz_min,0
segment7_Ax_median,0
segment7_Gy_max,0
segment24_Gy_max,0
segment25_Ax_median,0
segment7_Gx_mean,0
segment6_Gz_min,0
segment6_Gy_max,0
segment24_Gz_max,0
segment7_Gz_max,0
segment7_Gx_min,0
segment20_Gz_max,0
segment5_Gz_max,0
segment3_Gx_min,0
segment0_Az_mean,0
segment26_Gz_max,0
segment26_Gz_min,0
segment0_Gy_max,0
segment1_Gy_max,0
segment26_Gx_max,0
segment1_Gy_median,0
segment26_Gx_std,0
segment1_Gz_min,0
segment2_Gx_min,0
segment2_Gx_max,0
segment2_Gy_max,0
segment2_Gz_min,0
segment2_Gz_max,0
segment3_Gy_mean,0
segment5_Gz_min,0
segment3_Gy_max,0
segment3_Gz_max,0
segment4_Ay_min,0
segment4_Gx_max,0
segment25_Gz_max,0
segment4_Gy_std,0
segment24_Gx_median,0
segment4_Gz_min,0
segment4_Gz_max,0
segment25_Gy_max,0
segment5_Ax_median,0
segment5_Gx_mean,0
segment5_Gx_min,0
segment5_Gy_max,0
segment4_Gy_max,0
segment11_Gx_max,0
segment8_Az_max,0
segment8_Gx_max,0
segment16_Gz_min,0
segment22_Ax_max,0
segment16_Gy_max,0
segment16_Gx_max,0
segment16_Gx_min,0
segment16_Ay_median,0
segment15_Gz_max,0
segment15_Gz_min,0
segment15_Gy_max,0
segment15_Gx_max,0
segment15_Gx_min,0
segment22_Gx_min,0
segment14_Gz_max,0
segment14_Gz_min,0
segment14_Gy_max,0
segment16_Gz_max,0
segment21_Gz_max,0
segment21_Gz_min,0
segment19_Ax_median,0
segment20_Gz_std,0
segment20_Gy_max,0
segment20_Gx_min,0
segment19_Gz_max,0
segment19_Gz_min,0
segment19_Gy_std,0
segment18_Gz_max,0
segment21_Gy_max,0
segment18_Gz_min,0
segment18_Gy_max,0
segment21_Gx_min,0
segment18_Ay_std,0
segment17_Gz_max,0
segment17_Gz_min,0
segment14_Gx_min,0
segment14_Ay_min,0
segment14_Ay_std,0
segment10_Gx_min,0
segment23_Gz_min,0
segment23_Gz_max,0
segment10_Gz_max,0
segment10_Gz_min,0
segment10_Gy_max,0
segment10_Gx_max,0
segment24_Ay_min,0
segment11_Gz_max,0
segment9_Gz_max,0
segment9_Gz_min,0
segment9_Gy_max,0
segment9_Gx_max,0
segment9_Gx_min,0
segment8_Gz_max,0
segment11_Gz_std,0
segment23_Gy_max,0
segment14_Ax_max,0
segment12_Gz_max,0
segment22_Gz_min,0
segment22_Gz_max,0
segment13_Gz_max,0
segment13_Gz_min,0
segment13_Gz_std,0
segment13_Gy_max,0
segment12_Gz_min,0
segment12_Ax_median,0
segment12_Gy_median,0
segment12_Gy_max,0
segment12_Gx_median,0
segment12_Gx_min,0
segment23_Gx_min,0
segment12_Gx_mean,0
segment13_Gx_max,0
