,0
swing5_rms_gz,0.0
swing5_median_ax,0.0
swing26_rms_ay,0.0
swing26_min_gz,0.0
swing12_rms_gx,0.0
swing26_min_az,0.0
swing26_min_ay,0.0
swing6_mean_ax,0.0
swing26_max_gz,0.0
swing5_min_ax,0.0
swing27_std_gz,0.0
swing12_std_gy,0.0
swing5_std_gy,0.0
swing27_median_gz,0.0
swing12_max_gx,0.0
swing27_median_gx,0.0
swing12_max_gy,0.0
swing12_max_gz,0.0
swing5_std_ay,0.0
swing27_rms_gz,0.0
swing27_rms_gy,0.0
swing27_rms_gx,0.0
swing5_std_gz,0.0
swing5_max_gz,0.0
swing12_std_gz,0.0
swing12_min_ay,0.0
swing12_min_gx,0.0
swing27_min_az,0.0
swing27_min_ay,0.0
swing27_max_gz,0.0
swing27_max_gy,0.0
swing27_max_gx,0.0
swing5_max_gy,0.0
swing26_max_gy,0.0
swing12_rms_gy,0.0
swing6_rms_gy,0.0
swing6_mean_gx,0.0
swing25_min_gx,0.0
swing13_std_ax,0.0
swing13_std_ay,0.0
swing25_max_gz,0.0
swing25_max_gy,0.0
swing6_max_gx,0.0
swing6_max_gy,0.0
swing22_rms_gy,0.0
swing25_std_gy,0.0
swing25_std_gx,0.0
swing6_max_gz,0.0
swing11_median_gy,0.0
swing6_min_ay,0.0
swing13_std_gz,0.0
swing25_mean_gx,0.0
swing25_mean_az,0.0
swing13_max_ax,0.0
swing11_median_gx,0.0
swing13_max_az,0.0
swing13_max_gx,0.0
swing6_min_gz,0.0
swing25_min_gz,0.0
swing12_mean_ay,0.0
swing25_rms_ay,0.0
swing12_median_gy,0.0
swing12_rms_gz,0.0
swing26_std_gz,0.0
swing12_median_ax,0.0
swing26_std_gx,0.0
swing6_mean_gy,0.0
swing26_std_ay,0.0
swing26_std_ax,0.0
swing12_std_ax,0.0
swing26_mean_gx,0.0
swing26_mean_ay,0.0
swing6_std_gz,0.0
swing6_std_ay,0.0
swing25_median_gz,0.0
swing25_median_gx,0.0
swing12_mean_gz,0.0
swing12_mean_gx,0.0
swing12_mean_az,0.0
swing13_mean_gx,0.0
swing25_rms_gy,0.0
swing25_rms_gx,0.0
swing11_rms_gx,0.0
swing15_rms_ax,0.0
swing22_rms_gx,0.0
swing17_rms_az,0.0
swing10_std_ax,0.0
swing18_mean_gx,0.0
swing10_std_ay,0.0
swing11_std_gz,0.0
swing15_std_gz,0.0
swing17_median_ax,0.0
swing17_rms_gz,0.0
swing17_rms_gy,0.0
swing17_rms_gx,0.0
